id	mpn	title	description	link	image_link	price	condition	availability
"KG-00167"	"KG-00167"	"Glaskraal handgemaakt  ovaal oranje-zwart 18x12mm"	"Tsjechische handgemaakte massieve glaskraal  Omdat ze handgemaakt zijn, kunnen de kralen soms licht verschillen van elkaar. Wanneer je een set van twee bestelt, zoeken wij er twee uit die samen passen. Deze kralen hebben een vrij grote opening. Gebruik voor oorbellen de pennen met een groot bolletje 2 mm)."	"http://www.kokettekatinka.be/glaskraal-ovaal-oranje-zwart-18x12mm"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00167.jpg"	"3"	"new"	"in stock"
"KG-00168"	"KG-00168"	"Glaskraal handgemaakt ovaal rood-zwart 18x12mm"	"Tsjechische handgemaakte massieve glaskraal  Omdat ze handgemaakt zijn, kunnen de kralen soms licht verschillen van elkaar. Wanneer je een set van twee bestelt, zoeken wij er twee uit die samen passen. Deze kralen hebben een vrij grote opening. Gebruik voor oorbellen de pennen met een groot bolletje 2 mm)."	"http://www.kokettekatinka.be/glaskraal-ovaal-rood-zwart-18x12mm"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00168.jpg"	"3"	"new"	"in stock"
"KG-00169"	"KG-00169"	"Glaskraal handgemaakt  druppel mat roze streep 16x9mm "	"Tsjechische handgemaakte massieve glaskraal. Frosted effect. Omdat ze handgemaakt zijn, kunnen de kralen soms licht verschillen van elkaar. Wanneer je een set van twee bestelt, zoeken wij er twee uit die samen passen. Deze kralen hebben een vrij grote opening. Gebruik voor oorbellen de pennen met een groot bolletje 2 mm)."	"http://www.kokettekatinka.be/glaskraal-druppel-16x9mm-roze-streep"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00169.jpg"	"2.95"	"new"	"in stock"
"KG-00170"	"KG-00170"	"Glaskraal handgemaakt ovaal lang 32x9mm groen"	"Tsjechische handgemaakte massieve glaskraal  Omdat ze handgemaakt zijn, kunnen de kralen soms licht verschillen van elkaar. Wanneer je een set van twee bestelt, zoeken wij er twee uit die samen passen. Deze kralen hebben een vrij grote opening. Gebruik voor oorbellen de pennen met een groot bolletje 2 mm)."	"http://www.kokettekatinka.be/glaskraal-ovaal-lang-32x9mm-groen"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00170.jpg"	"4"	"new"	"in stock"
"KG-00171"	"KG-00171"	"Glaskraal handgemaakt ovaal lang 32x9mm blauw"	"Tsjechische handgemaakte massieve glaskraal  Omdat ze handgemaakt zijn, kunnen de kralen soms licht verschillen van elkaar. Wanneer je een set van twee bestelt, zoeken wij er twee uit die samen passen. Deze kralen hebben een vrij grote opening. Gebruik voor oorbellen de pennen met een groot bolletje 2 mm)."	"http://www.kokettekatinka.be/glaskraal-ovaal-lang-32x9mm-blauw"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00171.jpg"	"4"	"new"	"in stock"
"KG-00172"	"KG-00172"	"Glaskraal handgemaakt ovaal lang 32x9mm oranje"	"Tsjechische handgemaakte massieve glaskraal  Omdat ze handgemaakt zijn, kunnen de kralen soms licht verschillen van elkaar. Wanneer je een set van twee bestelt, zoeken wij er twee uit die samen passen. Deze kralen hebben een vrij grote opening. Gebruik voor oorbellen de pennen met een groot bolletje 2 mm)."	"http://www.kokettekatinka.be/glaskraal-ovaal-lang-32x9mm-oranje"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00172.jpg"	"4"	"new"	"in stock"
"KG-00173"	"KG-00173"	"Glaskraal handgemaakt 12mm roze streep"	"Tsjechische handgemaakte massieve glaskraal. Frosted effect. Omdat ze handgemaakt zijn, kunnen de kralen soms licht verschillen van elkaar. Wanneer je een set van twee bestelt, zoeken wij er twee uit die samen passen. Deze kralen hebben een vrij grote opening. Gebruik voor oorbellen de pennen met een groot bolletje 2 mm)."	"http://www.kokettekatinka.be/glaskraal-12mm-roze-streep"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00173.jpg"	"2.95"	"new"	"in stock"
"KG-00174"	"KG-00174"	"Glaskraal handgemaakt ovaal groen-zwart 18x12mm"	"Tsjechische handgemaakte massieve glaskraal  Omdat ze handgemaakt zijn, kunnen de kralen soms licht verschillen van elkaar. Wanneer je een set van twee bestelt, zoeken wij er twee uit die samen passen. Deze kralen hebben een vrij grote opening. Gebruik voor oorbellen de pennen met een groot bolletje 2 mm)."	"http://www.kokettekatinka.be/glaskraal-ovaal-groen-zwart-18x12mm"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00174.jpg"	"3"	"new"	"in stock"
"KG-00185"	"KG-00185"	"Glaskraal druppel kobalt 10x14mm "	"Druppelkraal van Tsjechisch glas. De doorboring zit bovenaan zoals bij een briolette."	"http://www.kokettekatinka.be/glaskraal-druppel-10x14mm-kobalt"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00185.jpg"	"0.5"	"new"	"in stock"
"KG-00186"	"KG-00186"	"Glaskraal druppel perzik 10x14mm "	"Druppelkraal van Tsjechisch glas. Trendy perzikroze. De doorboring zit bovenaan zoals bij een briolette."	"http://www.kokettekatinka.be/glaskraal-druppel-10x14mm-perzik"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00186.jpg"	"0.5"	"new"	"in stock"
"KG-00187"	"KG-00187"	"Glaskraal druppel paars 10x14mm "	"Druppelkraal van Tsjechisch glas. De doorboring zit bovenaan zoals bij een briolette."	"http://www.kokettekatinka.be/glaskraal-druppel-10x14mm-paars"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00187.jpg"	"0.5"	"new"	"in stock"
"KG-00188"	"KG-00188"	"Glaskraal druppel paars 15x20mm "	"Grote druppelkraal van Tsjechisch glas. Heel licht grijzig paars. De doorboring zit bovenaan zoals bij een briolette."	"http://www.kokettekatinka.be/glaskraal-druppel-15x20mm-paars"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00188.jpg"	"1"	"new"	"in stock"
"KG-00189"	"KG-00189"	"Glaskraal druppel kobalt 15x20mm"	"Grote druppelkraal van Tsjechisch glas. De doorboring zit bovenaan zoals bij een briolette."	"http://www.kokettekatinka.be/glaskraal-druppel-15x20mm-kobalt"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00189.jpg"	"1"	"new"	"in stock"
"KG-00190"	"KG-00190"	"Glaskraal rond wit 12mm "	"Ronde gladde kraal van Tsjechisch glas. "	"http://www.kokettekatinka.be/glaskraal-rond-12mm-wit-407"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00190.jpg"	"0.5"	"new"	"in stock"
"KG-00191"	"KG-00191"	"Glaskraal rond  lichtblauw 12mm"	"Ronde gladde kraal van Tsjechisch glas. "	"http://www.kokettekatinka.be/glaskraal-rond-12mm-lichtblauw"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00191.jpg"	"0.5"	"new"	"in stock"
"KG-00193"	"KG-00193"	"Glaskraal rond melkgrijs 10mm"	"Ronde gladde kraal van Tsjechisch glas. De kraal zelf is grijsbruin en heeft een melkachtige onregelmatige coating."	"http://www.kokettekatinka.be/glaskraal-rond-10mm-melkgrijs"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00193.jpg"	"0.4"	"new"	"in stock"
"KG-00194"	"KG-00194"	"Glaskraal onregelmatig zwart 21mm"	"Gladde kraal met onregelmatige vorm van Tsjechisch glas. "	"http://www.kokettekatinka.be/glaskraal-onregelmatig-21mm-zwart"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00194.jpg"	"1"	"new"	"in stock"
"KG-00195"	"KG-00195"	"Glaskraal rond lichtblauw 8mm "	"Ronde gladde kraal van Tsjechisch glas. "	"http://www.kokettekatinka.be/glaskraal-rond-8mm-lichtblauw"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00195-b.jpg"	"0.25"	"new"	"in stock"
"KG-00196"	"KG-00196"	"Glaskraal rond donker muntgroen 8mm "	"Ronde gladde kraal van Tsjechisch glas. "	"http://www.kokettekatinka.be/glaskraal-rond-8mm-donker-muntgroen"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00196.jpg"	"0.25"	"new"	"in stock"
"KG-00197"	"KG-00197"	"Glaskraal rond rood-roze 8mm"	"Ronde gladde kraal van Tsjechisch glas. De kleur houdt het midden tussen rood en oudroze."	"http://www.kokettekatinka.be/glaskraal-rond-8mm-rood-roze"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00197.jpg"	"0.25"	"new"	"in stock"
"KG-00198"	"KG-00198"	"Glaskraal rond wit 8mm"	"Ronde gladde kraal van Tsjechisch glas."	"http://www.kokettekatinka.be/glaskraal-rond-8mm-wit"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00198.jpg"	"0.25"	"new"	"in stock"
"KG-00199"	"KG-00199"	"Glaskraal rond oranje 8mm "	"Ronde gladde kraal van Tsjechisch glas."	"http://www.kokettekatinka.be/glaskraal-rond-8mm-oranje"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00199.jpg"	"0.25"	"new"	"in stock"
"KG-00200"	"KG-00200"	"Glaskraal rond opaque rood 8mm "	"Ronde gladde kraal van Tsjechisch glas."	"http://www.kokettekatinka.be/glaskraal-rond-8mm-rood-opaque"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00200.jpg"	"0.25"	"new"	"in stock"
"KG-00201"	"KG-00201"	"Glaskraal rond zwart 8mm "	"Ronde gladde kraal van Tsjechisch glas."	"http://www.kokettekatinka.be/glaskraal-rond-8mm-zwart"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00201-c.jpg"	"0.25"	"new"	"in stock"
"KG-00202"	"KG-00202"	"Glaskraal plat ovaal wit 20x14mm "	"Glaskraal plat ovaal in Tsjechisch glas."	"http://www.kokettekatinka.be/glaskraal-plat-ovaal-20x14mm-wit"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00202.jpg"	"0.75"	"new"	"in stock"
"KG-00203"	"KG-00203"	"Glaskraal plat ovaal grijs 20x14mm "	"Glaskraal plat ovaal in Tsjechisch glas. Stijlvolle matte coating."	"http://www.kokettekatinka.be/glaskraal-plat-ovaal-20x14mm-grijs"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00203.jpg"	"0.75"	"new"	"in stock"
"KG-00204"	"KG-00204"	"Glaskraal plat driehoek blauw 18x17mm "	"Glaskraal met onregelmatige driehoekige vorm in Tsjechisch glas. "	"http://www.kokettekatinka.be/glaskraal-plat-driehoek-18x17mm-blauw"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00204-b_1.jpg"	"1"	"new"	"in stock"
"KG-00205"	"KG-00205"	"Glaskraal facet rood 8mm "	"Facetgeslepen Tsjechische glaskraal. "	"http://www.kokettekatinka.be/glaskraal-facet-8mm-rood"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00205.jpg"	"0.5"	"new"	"in stock"
"KG-00206"	"KG-00206"	"Glaskraal facet oudroze 8mm "	"Facetgeslepen Tsjechische glaskraal. Trendy oudroze."	"http://www.kokettekatinka.be/glaskraal-facet-8mm-oudroze"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00206.jpg"	"0.5"	"new"	"in stock"
"KG-00207"	"KG-00207"	"Glaskraal facet lichtblauw 8mm "	"Facetgeslepen Tsjechische glaskraal. "	"http://www.kokettekatinka.be/glaskraal-facet-8mm-lichtblauw"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00207.jpg"	"0.5"	"new"	"in stock"
"KG-00208"	"KG-00208"	"Glaskraal facet zwart 8mm "	"Facetgeslepen Tsjechische glaskraal. "	"http://www.kokettekatinka.be/glaskraal-facet-8mm-zwart"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00208.jpg"	"0.5"	"new"	"in stock"
"KG-00209"	"KG-00209"	"Glaskraal facet grijs 6mm "	"Facetgeslepen Tsjechische glaskraal. "	"http://www.kokettekatinka.be/glaskraal-facet-6mm-grijs"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00209.jpg"	"0.2"	"new"	"in stock"
"KG-00211"	"KG-00211"	"Glaskraal facet druppel paars 13x10mm "	"Facetgeslepen druppel van Tsjechisch glas. Heel donker transparant paars."	"http://www.kokettekatinka.be/glaskraal-facet-druppel-13x10mm-paars"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00211.jpg"	"0.75"	"new"	"in stock"
"KG-00212"	"KG-00212"	"Glaskraal facet druppel zwart  13x10mm "	"Facetgeslepen druppel van Tsjechisch glas. "	"http://www.kokettekatinka.be/glaskraal-facet-druppel-13x10mm-zwart"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00212.jpg"	"0.75"	"new"	"in stock"
"KG-00213"	"KG-00213"	"Glaskraal facet ovaal geel 13x10mm "	"Facetgeslepen biconische kraal van Tsjechisch glas. Melkachtig citroengeel."	"http://www.kokettekatinka.be/glaskraal-facet-bicone-13x10mm-geel"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00213.jpg"	"0.8"	"new"	"in stock"
"KG-00214"	"KG-00214"	"Glaskraal facet ovaal oranje 13x10mm "	"Facetgeslepen biconische kraal van Tsjechisch glas. "	"http://www.kokettekatinka.be/glaskraal-facet-bicone-13x10mm-oranje"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00214.jpg"	"0.8"	"new"	"in stock"
"KG-00215"	"KG-00215"	"Glaskraal facet ovaal rood 13x10mm "	"Facetgeslepen biconische kraal van Tsjechisch glas. Donkerrood."	"http://www.kokettekatinka.be/glaskraal-facet-bicone-13x10mm-rood"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00215.jpg"	"0.8"	"new"	"in stock"
"KG-00216"	"KG-00216"	"Glaskraal facet druppel groen 20x9mm "	"Facetgeslepen lange druppel van Tsjechisch glas. "	"http://www.kokettekatinka.be/glaskraal-facet-druppel-20x9mm-groen"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00216.jpg"	"1"	"new"	"in stock"
"KG-00217"	"KG-00217"	"Glaskraal facet druppel melk 20x9mm "	"Facetgeslepen lange druppel van Tsjechisch glas. Transparant met een melkachtig witte coating."	"http://www.kokettekatinka.be/glaskraal-facet-druppel-20x9mm-melk"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00217.jpg"	"1"	"new"	"in stock"
"KA-00001"	"KA-00001"	"Schijf tagua 13mm rood"	"Schijfkraal uit tagua. Tagua wordt ook wel eens plantaardig ivoor genoemd. Het wordt gewonnen uit de noot van de Taguapalm die vooral in de tropische regio’s van Zuid-Amerika voorkomt. Tagua is erg licht maar toch sterk en duurzaam. Je kunt er dus lekker grote oorbellen van maken zonder dat die te zwaar worden.   Deze kralen hebben een vrij grote opening. Gebruik voor oorbellen de pennen met een groot bolletje (2 mm) of schuif eerst een knijpkraaltje op de pen."	"http://www.kokettekatinka.be/schijf-tagua-13mm-rood"	"http://www.kokettekatinka.be/media/catalog/product/K/A/KA-00001.jpg"	"1"	"new"	"in stock"
"KA-00002"	"KA-00002"	"Schijf tagua 13mm geel"	"Schijfkraal uit tagua. Tagua wordt ook wel eens plantaardig ivoor genoemd. Het wordt gewonnen uit de noot van de Taguapalm die vooral in de tropische regio’s van Zuid-Amerika voorkomt. Tagua is erg licht maar toch sterk en duurzaam. Je kunt er dus lekker grote oorbellen van maken zonder dat die te zwaar worden.   Deze kralen hebben een vrij grote opening. Gebruik voor oorbellen de pennen met een groot bolletje (2 mm) of schuif eerst een knijpkraaltje op de pen."	"http://www.kokettekatinka.be/schijf-tagua-13mm-geel"	"http://www.kokettekatinka.be/media/catalog/product/K/A/KA-00002.jpg"	"1"	"new"	"in stock"
"KA-00003"	"KA-00003"	"Schijf tagua 13mm turkoois"	"Schijfkraal uit tagua. Tagua wordt ook wel eens plantaardig ivoor genoemd. Het wordt gewonnen uit de noot van de Taguapalm die vooral in de tropische regio’s van Zuid-Amerika voorkomt. Tagua is erg licht maar toch sterk en duurzaam. Je kunt er dus lekker grote oorbellen van maken zonder dat die te zwaar worden.   Deze kralen hebben een vrij grote opening. Gebruik voor oorbellen de pennen met een groot bolletje (2 mm) of schuif eerst een knijpkraaltje op de pen."	"http://www.kokettekatinka.be/schijf-tagua-13mm-turkoois"	"http://www.kokettekatinka.be/media/catalog/product/K/A/KA-00003.jpg"	"1"	"new"	"in stock"
"KA-00004"	"KA-00004"	"Schijf tagua 13mm oranje"	"Schijfkraal uit tagua. Tagua wordt ook wel eens plantaardig ivoor genoemd. Het wordt gewonnen uit de noot van de Taguapalm die vooral in de tropische regio’s van Zuid-Amerika voorkomt. Tagua is erg licht maar toch sterk en duurzaam. Je kunt er dus lekker grote oorbellen van maken zonder dat die te zwaar worden.   Deze kralen hebben een vrij grote opening. Gebruik voor oorbellen de pennen met een groot bolletje (2 mm) of schuif eerst een knijpkraaltje op de pen."	"http://www.kokettekatinka.be/schijf-tagua-13mm-oranje"	"http://www.kokettekatinka.be/media/catalog/product/K/A/KA-00004.jpg"	"1"	"new"	"in stock"
"KA-00005"	"KA-00005"	"Schijf tagua 13mm marine"	"Schijfkraal uit tagua. Tagua wordt ook wel eens plantaardig ivoor genoemd. Het wordt gewonnen uit de noot van de Taguapalm die vooral in de tropische regio’s van Zuid-Amerika voorkomt. Tagua is erg licht maar toch sterk en duurzaam. Je kunt er dus lekker grote oorbellen van maken zonder dat die te zwaar worden.   Deze kralen hebben een vrij grote opening. Gebruik voor oorbellen de pennen met een groot bolletje (2 mm) of schuif eerst een knijpkraaltje op de pen."	"http://www.kokettekatinka.be/schijf-tagua-13mm-marine"	"http://www.kokettekatinka.be/media/catalog/product/K/A/KA-00005.jpg"	"1"	"new"	"in stock"
"KA-00006"	"KA-00006"	"Schijf tagua 13mm donker rood"	"Schijfkraal uit tagua. Tagua wordt ook wel eens plantaardig ivoor genoemd. Het wordt gewonnen uit de noot van de Taguapalm die vooral in de tropische regio’s van Zuid-Amerika voorkomt. Tagua is erg licht maar toch sterk en duurzaam. Je kunt er dus lekker grote oorbellen van maken zonder dat die te zwaar worden.   Deze kralen hebben een vrij grote opening. Gebruik voor oorbellen de pennen met een groot bolletje (2 mm) of schuif eerst een knijpkraaltje op de pen."	"http://www.kokettekatinka.be/schijf-tagua-13mm-donker-rood"	"http://www.kokettekatinka.be/media/catalog/product/K/A/KA-00006.jpg"	"1"	"new"	"in stock"
"KA-00007"	"KA-00007"	"Schijf tagua 13mm ivoor"	"Schijfkraal uit tagua. Tagua wordt ook wel eens plantaardig ivoor genoemd. Het wordt gewonnen uit de noot van de Taguapalm die vooral in de tropische regio’s van Zuid-Amerika voorkomt. Tagua is erg licht maar toch sterk en duurzaam. Je kunt er dus lekker grote oorbellen van maken zonder dat die te zwaar worden.   Deze kralen hebben een vrij grote opening. Gebruik voor oorbellen de pennen met een groot bolletje (2 mm) of schuif eerst een knijpkraaltje op de pen."	"http://www.kokettekatinka.be/schijf-tagua-13mm-ivoor"	"http://www.kokettekatinka.be/media/catalog/product/K/A/KA-00007.jpg"	"1"	"new"	"in stock"
"KA-00008"	"KA-00008"	"Schijf tagua 25mm rood"	"Schijfkraal uit tagua. Tagua wordt ook wel eens plantaardig ivoor genoemd. Het wordt gewonnen uit de noot van de Taguapalm die vooral in de tropische regio’s van Zuid-Amerika voorkomt. Tagua is erg licht maar toch sterk en duurzaam. Je kunt er dus lekker grote oorbellen van maken zonder dat die te zwaar worden.   Deze kralen hebben een vrij grote opening. Gebruik voor oorbellen de pennen met een groot bolletje (2 mm) of schuif eerst een knijpkraaltje op de pen."	"http://www.kokettekatinka.be/schijf-tagua-25mm-rood"	"http://www.kokettekatinka.be/media/catalog/product/K/A/KA-00008.jpg"	"2.5"	"new"	"in stock"
"KA-00009"	"KA-00009"	"Schijf tagua 25mm donker rood"	"Schijfkraal uit tagua. Tagua wordt ook wel eens plantaardig ivoor genoemd. Het wordt gewonnen uit de noot van de Taguapalm die vooral in de tropische regio’s van Zuid-Amerika voorkomt. Tagua is erg licht maar toch sterk en duurzaam. Je kunt er dus lekker grote oorbellen van maken zonder dat die te zwaar worden.   Deze kralen hebben een vrij grote opening. Gebruik voor oorbellen de pennen met een groot bolletje (2 mm) of schuif eerst een knijpkraaltje op de pen."	"http://www.kokettekatinka.be/schijf-tagua-25mm-donker-rood"	"http://www.kokettekatinka.be/media/catalog/product/K/A/KA-00009.jpg"	"2.5"	"new"	"in stock"
"KG-00218"	"KG-00218"	"Glaskraal vlak paars 14x12mm "	"Afgeplatte zachtpaarse glaskraal met gekleurd boordje. Gemaakt in Tsjechië. Vormverschillen kunnen voorkomen. Bestel je een set van twee, dan zoeken wij er twee uit die samen passen."	"http://www.kokettekatinka.be/glaskraal-afgeplat-14x12mm-paars"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00218.jpg"	"1.2"	"new"	"in stock"
"KE-00063"	"KE-00063"	"Kraal briolette facet amethist 7x11mm"	"Heel mooie kwaliteit facetgeslepen kleine briolette van amethist"	"http://www.kokettekatinka.be/kraal-briolette-facet-amethist-7x11mm"	"http://www.kokettekatinka.be/media/catalog/product/k/e/ke-00063.jpg"	"3.9"	"new"	"in stock"
"KE-00065"	"KE-00065"	"Kraal briolette facet carneool 6x9mm"	"Heel mooie kwaliteit facetgeslepen kleine briolette van carneool. De afmeting kan een beetje afwijken per kraal .  Carneool is een kwarts dat zijn oranje kleur dankt aan de aanwezigheid van ijzer. Carneool ontstaat in vulkanische en verweringszones."	"http://www.kokettekatinka.be/kraal-briolette-facet-carneool-8x9mm"	"http://www.kokettekatinka.be/media/catalog/product/k/e/ke-00065.jpg"	"2.75"	"new"	"in stock"
"KE-00066"	"KE-00066"	"Kraal briolette facet carneool 10x10mm"	"Facetgeslepen kleine briolette van carneool uit Indië. Carneool is een kwarts dat zijn oranje kleur dankt aan de aanwezigheid van ijzer. Carneool ontstaat in vulkanische en verweringszones."	"http://www.kokettekatinka.be/kraal-briolette-facet-carneool-10x10mm"	"http://www.kokettekatinka.be/media/catalog/product/k/e/ke-00066.jpg"	"3"	"new"	"in stock"
"KE-00067"	"KE-00067"	"Kraal rond rode koraal 8mm"	"Gladde kraal van prachtig rood koraal"	"http://www.kokettekatinka.be/kraal-rond-rode-koraal-8mm"	"http://www.kokettekatinka.be/media/catalog/product/k/e/ke-00067.jpg"	"1.3"	"new"	"in stock"
"KE-00068"	"KE-00068"	"Kraal schijf zwarte onyx 12mm"	"Prachtige muntvormige kraal van Braziliaanse onyx. De kleur is diepzwart met witgrijze strepen. Elke kraal is anders. Als je een set van twee bestelt, proberen we in de mate van het mogelijke, twee stuks uit te zoeken die bij elkaar passen."	"http://www.kokettekatinka.be/kraal-schijf-zwarte-onyx-12mm"	"http://www.kokettekatinka.be/media/catalog/product/k/e/ke-00068.jpg"	"2.95"	"new"	"in stock"
"KE-00069"	"KE-00069"	"Kraal cilinder zwarte onyx 13x4mm"	"Prachtige buisjes van Braziliaanse onyx. De kleur is diepzwart met witgrijze strepen. Elke kraal is anders. Als je een set van twee bestelt, proberen we in de mate van het mogelijke, twee stuks uit te zoeken die bij elkaar passen."	"http://www.kokettekatinka.be/kraal-cilinder-zwarte-onyx-13x4mm"	"http://www.kokettekatinka.be/media/catalog/product/k/e/ke-00069.jpg"	"1.95"	"new"	"in stock"
"KE-00070"	"KE-00070"	"Kraal rond echte malachiet 6mm"	"Ronde, gladde kraal in echte malachiet. Malachiet is een mineraal dat als edelsteen wordt bewerkt. Het ontstaat in oxidatiezones van koperafzettingen."	"http://www.kokettekatinka.be/kraal-rond-echte-malachiet-6mm"	"http://www.kokettekatinka.be/media/catalog/product/K/E/KE-00070.jpg"	"1.95"	"new"	"in stock"
"KE-00071"	"KE-00071"	"Kraal schijf nefriet 10mm"	"Heel mooi muntjes in licht mosgroene nefriet (een type jade). "	"http://www.kokettekatinka.be/kraal-schijf-nefriet-10mm"	"http://www.kokettekatinka.be/media/catalog/product/K/E/KE-00071.jpg"	"1.5"	"new"	"in stock"
"KE-00072"	"KE-00072"	"Kraal facet roze koraal 7mm"	"Mooi warmroze kraal van facetgeslepen koraal."	"http://www.kokettekatinka.be/kraal-facet-roze-koraal-7mm"	"http://www.kokettekatinka.be/media/catalog/product/k/e/ke-00072.jpg"	"1.3"	"new"	"in stock"
"KG-00219"	"KG-00219"	"Glaskraal rond oranje 14mm"	"Grote oranje glaskraal met glanzende coating."	"http://www.kokettekatinka.be/glaskraal-rond-oranje-14mm"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00219-b.jpg"	"1"	"new"	"in stock"
"KG-00220"	"KG-00220"	"Glaskraal rond grijs 14mm"	"Grote grijze glaskraal met glanzende coating."	"http://www.kokettekatinka.be/glaskraal-rond-grijs-14mm"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00220.jpg"	"1"	"new"	"in stock"
"KG-00221"	"KG-00221"	"Glaskraal rond roze 14mm"	"Grote oudroze glaskraal met glanzende coating."	"http://www.kokettekatinka.be/glaskraal-rond-roze-14mm"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00221.jpg"	"1"	"new"	"in stock"
"KG-00222"	"KG-00222"	"Glaskraal druppel zwart 6x11mm"	"Zwart druppelkraaltje. De doorboring zit bovenaan zoals bij een briolette."	"http://www.kokettekatinka.be/glaskraal-druppel-zwart-6x11mm"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00222.jpg"	"0.25"	"new"	"in stock"
"KG-00223"	"KG-00223"	"Glaskraal ovaal transparant gestreept 19x14mm"	"Mat transparante kraal met fijne lijntjes in wit, zacht lila en aubergine"	"http://www.kokettekatinka.be/glaskraal-ovaal-transparant-gestreept"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00223.jpg"	"0.75"	"new"	"in stock"
"KG-00224"	"KG-00224"	"Glaskraal ovaal geel transparant vlekjes"	"Transparante warmgele kraal met witgrijze vlekjes"	"http://www.kokettekatinka.be/glaskraal-ovaal-geel-transparant-vlekjes"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00224.jpg"	"0.6"	"new"	"in stock"
"KG-00225"	"KG-00225"	"Glaskraal rond blauw streepjes hol 13mm"	"Holle handgemaakte kraal met fijne streepjes. Deze kralen hebben een vrij grote opening. Gebruik voor oorbellen de pennen met een groot bolletje (2 mm) of schuif eerst een knijpkraaltje op de pen."	"http://www.kokettekatinka.be/glaskraal-rond-blauw-streepjes-hol-13mm"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00225.jpg"	"2"	"new"	"in stock"
"KG-00226"	"KG-00226"	"Glaskraal rond turkoois streepjes hol 13mm"	"Holle handgemaakte kraal met fijne streepjes. Deze kralen hebben een vrij grote opening. Gebruik voor oorbellen de pennen met een groot bolletje (2 mm) of schuif eerst een knijpkraaltje op de pen."	"http://www.kokettekatinka.be/glaskraal-rond-turkoois-streepjes-hol-13mm"	"http://www.kokettekatinka.be/media/catalog/product/K/G/KG-00226.jpg"	"2"	"new"	"in stock"
"KG-00227"	"KG-00227"	"Glaskraal rond groen streepjes hol 13mm"	"Holle handgemaakte kraal met fijne streepjes. Deze kralen hebben een vrij grote opening. Gebruik voor oorbellen de pennen met een groot bolletje (2 mm) of schuif eerst een knijpkraaltje op de pen."	"http://www.kokettekatinka.be/glaskraal-rond-groen-streepjes-hol-13mm"	"http://www.kokettekatinka.be/media/catalog/product/k/g/kg-00227.jpg"	"2"	"new"	"in stock"
